datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-10-11,1732.44604492,153.108001709,343359.59375,7357.0,2630.0,414.0,7806.0
2007-10-12,1914.50402832,137.98399353,343413.09375,8160.60009766,1020.0,5028.0,11659.0
2007-10-13,1926.72802734,125.20400238,343822.1875,8209.0,969.0,3799.0,8463.0
2007-10-14,2061.25195312,150.050003052,344305.5,8753.40039062,2930.0,7494.0,7126.0
2007-10-15,1266.32995605,118.181999207,344581.5,5359.60009766,1061.0,339.0,7654.0
2007-10-16,1964.4420166,185.414001465,343962.15625,8385.40039062,0.0,7871.0,9876.0
2007-10-17,1576.93005371,136.399993896,344436.65625,6677.20019531,1065.0,453.0,8968.0
2007-10-18,1518.5300293,122.5,345312.40625,6384.60009766,1162.0,317.0,9864.0
2007-10-19,2085.64794922,121.477996826,345099.125,8788.59960938,1299.0,3124.0,11648.0
2007-10-20,1660.24597168,139.544006348,348227.75,6933.20019531,2363.0,296.0,13225.0
2007-10-21,1941.94006348,154.027999878,347746.65625,8210.40039062,3712.0,4357.0,7313.0
2007-10-22,1652.89599609,116.410003662,346385.375,6920.39990234,0.0,299.0,13027.0
2007-10-23,1956.69799805,127.928001404,347371.59375,8222.79980469,1067.0,5186.0,10680.0
2007-10-24,1865.63598633,146.781997681,346763.90625,7881.39990234,4459.0,364.0,9115.0
2007-10-25,1853.91796875,132.199996948,346280.59375,7795.60009766,1478.0,2433.0,7385.0
2007-10-26,1437.56799316,109.676002502,346580.4375,6286.79980469,0.0,348.0,5766.0
2007-10-27,1785.68798828,109.185997009,345889.75,7645.20019531,1374.0,4856.0,8949.0
2007-10-28,512.15802002,92.297996521,346847.125,2138.80004883,0.0,283.0,1765.0
2007-10-29,545.427978516,86.9980010986,347318.375,2267.19995117,0.0,269.0,2749.0
2007-10-30,811.007995605,89.8400039673,346501.34375,3386.0,0.0,1935.0,4256.0
2007-10-31,1283.20996094,107.199996948,346088.125,5389.0,0.0,4700.0,8915.0
2007-11-01,496.216003418,85.0459976196,346951.3125,2067.80004883,0.0,293.0,1991.0
2007-11-02,1443.60205078,93.3619995117,344662.53125,6051.79980469,1346.0,2115.0,12245.0
2007-11-03,492.549987793,88.1240005493,345874.34375,2065.39990234,0.0,282.0,1936.0
2007-11-04,1485.68603516,138.802001953,345895.9375,6313.0,0.0,4387.0,7068.0
2007-11-05,1500.59204102,131.350006104,345109.125,6330.60009766,1265.0,397.0,6583.0
2007-11-06,2082.37792969,200.526000977,343730.8125,8855.79980469,1105.0,5515.0,10690.0
2007-11-07,1844.75805664,193.520004272,344973.46875,7892.79980469,5042.0,301.0,6374.0
2007-11-08,1501.06005859,134.697998047,346683.8125,6386.39990234,1715.0,314.0,6500.0
2007-11-09,2171.22607422,113.241996765,343750.21875,9168.79980469,0.0,4573.0,15375.0
2007-11-10,2611.60009766,237.652008057,344319.0,11098.0,3697.0,304.0,13767.0
2007-11-11,1887.12402344,185.61000061,345974.78125,7978.39990234,3445.0,320.0,6024.0
2007-11-12,2156.14599609,137.468002319,345348.84375,9031.59960938,1018.0,4165.0,13281.0
2007-11-13,2214.39794922,140.95199585,347217.09375,9293.0,978.0,4933.0,11076.0
2007-11-14,2047.99401855,141.589996338,345522.28125,8554.59960938,1055.0,295.0,16345.0
2007-11-15,1491.98803711,133.065994263,345578.375,6330.79980469,1606.0,571.0,7503.0
2007-11-16,2309.75390625,123.977996826,347016.25,9674.0,1991.0,4660.0,13564.0
2007-11-17,2610.09399414,168.029998779,346468.9375,10942.4003906,2588.0,2199.0,14990.0
2007-11-18,2183.85791016,161.761993408,348855.0625,9140.59960938,5201.0,2097.0,7066.0
2007-11-19,1723.65405273,112.029998779,349583.5625,7209.0,1089.0,253.0,10750.0
2007-11-20,2095.85595703,124.832000732,347527.90625,8770.20019531,1015.0,3954.0,11026.0
2007-11-21,1754.71594238,131.718002319,347753.625,7372.39990234,1139.0,550.0,9455.0
2007-11-22,1932.37805176,143.108001709,347853.65625,8145.0,2867.0,297.0,9001.0
2007-11-23,2522.61791992,138.912002563,346640.21875,10570.5996094,2168.0,6181.0,13685.0
2007-11-24,1899.05395508,150.511993408,348195.9375,7938.20019531,1573.0,4131.0,13451.0
2007-11-25,1395.59802246,122.776000977,349432.0625,5884.79980469,3556.0,279.0,5678.0
2007-11-26,1569.71594238,117.050003052,347207.75,6626.0,1088.0,288.0,8926.0
2007-11-27,2801.01196289,139.994003296,347502.375,11745.0,1063.0,11020.0,15111.0
2007-11-28,1644.93994141,115.442001343,349768.53125,6876.79980469,1182.0,769.0,7810.0
2007-11-29,1719.51403809,118.709999084,349535.0,7222.79980469,2031.0,283.0,8818.0
2007-11-30,2331.72802734,147.279998779,350622.375,9730.40039062,0.0,7941.0,13601.0
2007-12-01,3134.94189453,288.891998291,345983.15625,13235.7998047,9356.0,353.0,17847.0
2007-12-02,2946.18798828,325.082000732,346651.21875,12410.7998047,2090.0,6915.0,10636.0
2007-12-03,1762.06005859,131.914001465,347154.625,7438.39990234,1141.0,299.0,10428.0
2007-12-04,2067.63598633,145.01600647,347811.8125,8705.0,1012.0,5828.0,8561.0
2007-12-05,2153.12011719,178.397994995,347368.15625,9141.40039062,3422.0,295.0,10919.0
2007-12-06,2487.93408203,161.936004639,345182.53125,10566.5996094,4751.0,318.0,11908.0
2007-12-07,1769.01599121,147.63999939,346566.3125,7427.39990234,459.0,3710.0,10263.0
2007-12-08,2213.40405273,154.339996338,344966.3125,9371.59960938,1133.0,2354.0,12283.0
2007-12-09,2274.58398438,200.936004639,345477.71875,9650.20019531,4176.0,2428.0,8728.0
2007-12-10,1758.75402832,125.012001038,348341.53125,7451.39990234,1102.0,278.0,8281.0
2007-12-11,2305.10400391,133.697998047,347702.75,9665.59960938,1050.0,3817.0,12740.0
2007-12-12,1588.06201172,116.886001587,349165.90625,6611.20019531,1152.0,254.0,7759.0
2007-12-13,1847.74597168,111.489997864,348231.375,7804.20019531,1103.0,1448.0,8911.0
2007-12-14,1974.8079834,179.550003052,348459.71875,8291.20019531,980.0,3849.0,12941.0
2007-12-15,2736.87597656,157.62600708,347444.125,11491.2001953,1706.0,3687.0,14313.0
2007-12-16,2762.21801758,126.93800354,349466.375,11508.7998047,3410.0,2281.0,12929.0
2007-12-17,1797.6739502,105.225997925,349382.03125,7470.20019531,1636.0,243.0,10567.0
2007-12-18,2623.1940918,144.080001831,349833.59375,10947.0,1123.0,5810.0,11093.0
2007-12-19,2196.05200195,109.335998535,349489.59375,9121.59960938,1233.0,2658.0,11679.0
2007-12-20,1949.75805664,119.433998108,350161.84375,8083.20019531,1859.0,276.0,13592.0
2007-12-21,1982.5760498,106.470001221,349749.5625,8227.79980469,1191.0,200.0,12251.0
2007-12-22,2611.26391602,141.313995361,348689.5625,10934.5996094,3819.0,4550.0,12673.0
2007-12-23,2409.0480957,176.272003174,349283.4375,10055.2001953,1971.0,3091.0,11962.0
2007-12-24,2257.84790039,149.753997803,349416.625,9431.59960938,2985.0,2316.0,14350.0
2007-12-25,2694.96801758,151.81199646,349892.4375,11219.0,4588.0,3368.0,9084.0
2007-12-26,2580.2800293,140.313995361,349045.0625,10693.5996094,1109.0,2773.0,9480.0
2007-12-27,2532.19799805,190.582000732,348640.71875,10650.0,4122.0,1490.0,7960.0
2007-12-28,3113.05200195,206.800003052,348889.65625,13004.0,1980.0,8554.0,15823.0
2007-12-29,3298.95605469,199.891998291,346392.96875,13766.4003906,4836.0,2434.0,14906.0
2007-12-30,2558.91601562,178.436004639,348622.8125,10750.5996094,3595.0,3597.0,13485.0
2007-12-31,2216.54199219,145.535995483,347176.5,9295.20019531,0.0,3457.0,14071.0
2008-01-01,2759.73803711,142.507995605,347092.8125,11489.2001953,2461.0,2739.0,12355.0
2008-01-02,1644.10595703,111.666000366,349081.125,6869.39990234,0.0,3094.0,8987.0
2008-01-03,1510.10803223,121.181999207,350031.53125,6338.39990234,1130.0,846.0,6671.0
2008-01-04,2291.85205078,136.705993652,347433.65625,9669.79980469,1241.0,5326.0,11752.0
2008-01-05,2183.24804688,129.464004517,343905.03125,9283.40039062,2113.0,286.0,14591.0
2008-01-06,1825.18395996,116.958000183,344746.5,7761.79980469,1966.0,2445.0,7824.0
2008-01-07,1695.81396484,116.17199707,346671.28125,7078.0,1288.0,282.0,10294.0
2008-01-08,2043.55004883,127.452003479,346783.40625,8625.59960938,2197.0,3511.0,9793.0
2008-01-09,1788.43994141,125.335998535,347412.4375,7534.0,1162.0,284.0,8963.0
2008-01-10,1894.0760498,120.503997803,346762.28125,8056.20019531,1307.0,285.0,9992.0
2008-01-11,1705.81799316,95.4840011597,346190.46875,7147.39990234,1261.0,290.0,7997.0
2008-01-12,2871.40795898,162.723999023,345542.65625,12274.4003906,5594.0,2621.0,11116.0
2008-01-13,2885.37792969,144.345993042,345233.84375,12174.5996094,6506.0,340.0,9378.0
2008-01-14,2024.93200684,120.11000061,346030.5625,8661.0,5918.0,339.0,9738.0
2008-01-15,2686.91210938,113.143997192,346621.65625,11363.4003906,782.0,6883.0,14512.0
2008-01-16,2135.85205078,128.930007935,346207.875,9100.20019531,1162.0,3430.0,9391.0
2008-01-17,1572.28198242,116.718002319,347944.3125,6688.79980469,1007.0,350.0,8657.0
2008-01-18,2186.98803711,119.290000916,345503.40625,9262.40039062,1034.0,846.0,14983.0
2008-01-19,1980.30603027,134.981994629,345032.53125,8393.59960938,2521.0,6054.0,8015.0
2008-01-20,1740.36804199,138.613998413,345520.125,7414.39990234,1775.0,380.0,4940.0
2008-01-21,1858.99804688,122.400001526,344973.25,7947.39990234,0.0,376.0,10447.0
2008-01-22,2325.01806641,143.462005615,345736.46875,9977.40039062,4670.0,7640.0,7552.0
2008-01-23,1882.3079834,107.98400116,346906.15625,7949.20019531,1116.0,387.0,13359.0
2008-01-24,1645.02197266,104.305999756,346722.09375,7038.60009766,1107.0,320.0,5935.0
2008-01-25,2239.85595703,119.625999451,346615.84375,9423.40039062,0.0,2421.0,11409.0
2008-01-26,2834.98803711,168.42199707,345254.6875,12048.0,4925.0,311.0,15606.0
2008-01-27,2381.76611328,140.757995605,347477.28125,10058.2001953,3725.0,3818.0,7367.0
2008-01-28,2308.19604492,107.835998535,346272.15625,9748.20019531,1142.0,280.0,12792.0
2008-01-29,2676.02392578,117.176002502,346497.28125,11292.7998047,1487.0,6199.0,11077.0
2008-01-30,1640.64599609,116.470001221,347925.09375,6950.0,0.0,261.0,7261.0
2008-01-31,1953.92199707,137.576004028,348315.46875,8342.40039062,1165.0,267.0,9437.0
2008-02-01,1534.65197754,179.25,346118.78125,6505.39990234,336.0,280.0,7241.0
2008-02-02,2937.61401367,231.052001953,346020.25,12453.0,6247.0,2766.0,15206.0
2008-02-03,2084.56811523,153.708007812,346090.625,8835.40039062,2319.0,4435.0,8452.0
2008-02-04,1628.13793945,104.033996582,345967.5,6879.20019531,1161.0,252.0,9531.0
2008-02-05,2472.45605469,152.785995483,347006.75,10383.2001953,1098.0,7803.0,13717.0
2008-02-06,1669.54003906,114.260002136,343315.75,7104.39990234,2114.0,356.0,8428.0
2008-02-07,1518.31005859,108.706001282,347141.59375,6392.60009766,0.0,295.0,8089.0
2008-02-08,1950.56396484,119.09400177,346223.6875,8276.0,940.0,1921.0,9563.0
2008-02-09,2102.27612305,144.527999878,348140.875,8769.59960938,2050.0,2838.0,10293.0
2008-02-10,2184.71411133,151.73600769,347436.28125,9211.40039062,2562.0,2955.0,10128.0
2008-02-11,1692.01599121,102.246002197,348036.75,7101.79980469,1018.0,297.0,8930.0
2008-02-12,1987.79797363,130.945999146,344893.1875,8419.79980469,2009.0,1856.0,12138.0
2008-02-13,1900.49804688,128.477996826,347332.46875,8035.39990234,2530.0,3615.0,7568.0
2008-02-14,1604.62194824,113.646003723,346701.34375,6744.60009766,1300.0,291.0,9299.0
2008-02-15,2005.20800781,107.952003479,348322.46875,8325.0,1109.0,1723.0,13417.0
2008-02-16,2346.94799805,138.994003296,347166.09375,9927.20019531,1076.0,2360.0,11599.0
2008-02-17,1933.36804199,120.076004028,349156.5625,8142.39990234,3182.0,2257.0,6049.0
2008-02-18,1514.40405273,101.972000122,348572.0625,6301.79980469,0.0,251.0,10345.0
2008-02-19,2126.91601562,137.567993164,347054.59375,8956.40039062,1881.0,4711.0,11200.0
2008-02-20,2253.79003906,190.268005371,348004.34375,9516.0,3655.0,5516.0,7704.0
2008-02-21,1633.84997559,112.274002075,346680.5625,6895.39990234,0.0,307.0,8523.0
2008-02-22,1732.56396484,121.68800354,347667.5,7279.60009766,1167.0,1985.0,10101.0
2008-02-23,1836.85998535,132.608001709,345126.6875,7793.79980469,1684.0,2250.0,10075.0
2008-02-24,1263.00805664,107.332000732,346144.03125,5240.0,754.0,332.0,11447.0
2008-02-25,504.488006592,91.7200012207,345277.4375,2096.0,0.0,321.0,1856.0
2008-02-26,507.119995117,84.5900039673,344928.0,2101.0,0.0,295.0,2013.0
2008-02-27,566.719970703,86.1679992676,344957.78125,2353.19995117,0.0,326.0,2969.0
2008-02-28,509.183990479,83.2480010986,345318.15625,2112.39990234,0.0,281.0,2028.0
2008-02-29,1333.34802246,88.9479980469,342775.4375,5576.60009766,0.0,3773.0,8062.0
2008-03-01,1141.87597656,105.157997131,344781.375,4719.79980469,0.0,1287.0,2724.0
2008-03-02,1162.22595215,144.710006714,345234.59375,4932.0,0.0,5244.0,2565.0
2008-03-03,1040.55004883,114.333999634,346106.875,4287.60009766,0.0,2207.0,1755.0
2008-03-04,1668.98999023,108.958000183,347078.03125,7009.39990234,1249.0,2443.0,9415.0
2008-03-05,2037.20800781,140.897994995,347133.9375,8598.0,1145.0,9797.0,5529.0
2008-03-06,2503.20800781,106.183998108,346218.09375,10389.0,1082.0,372.0,6965.0
2008-03-07,1862.95605469,129.391998291,346775.125,7836.0,1235.0,3471.0,9033.0
2008-03-08,2248.65991211,237.080001831,347890.96875,9487.20019531,6286.0,346.0,8435.0
2008-03-09,1560.45800781,135.574005127,346674.78125,6611.20019531,2607.0,333.0,4155.0
2008-03-10,1618.68603516,127.124000549,348087.375,6786.0,2009.0,368.0,8660.0
2008-03-11,2200.04199219,151.100006104,346210.78125,9312.40039062,1271.0,3901.0,12936.0
2008-03-12,1774.23205566,138.194000244,347122.375,7448.0,1120.0,2374.0,11042.0
2008-03-13,1675.51403809,128.473999023,346755.78125,7116.0,3263.0,3590.0,5464.0
2008-03-14,2210.2199707,159.748001099,346503.40625,9282.59960938,980.0,3881.0,14476.0
2008-03-15,1576.30004883,154.412002563,345885.125,6697.0,2550.0,502.0,5910.0
2008-03-16,1801.95996094,173.652008057,347464.3125,7629.60009766,2394.0,566.0,11286.0
2008-03-17,1706.91796875,175.274002075,346759.53125,7210.0,236.0,6651.0,9346.0
2008-03-18,1917.56604004,147.440002441,348377.75,8023.60009766,1156.0,4019.0,12544.0
2008-03-19,1308.44799805,142.498001099,349059.1875,5508.79980469,2110.0,411.0,6154.0
2008-03-20,1253.27404785,120.854003906,348138.125,5269.79980469,1107.0,478.0,6670.0
2008-03-21,2066.44189453,223.824005127,347572.65625,8695.0,2171.0,4778.0,13275.0
2008-03-22,2053.51611328,185.680007935,347921.5,8669.20019531,3322.0,588.0,12405.0
2008-03-23,2325.98999023,152.445999146,349419.78125,9778.40039062,6279.0,2112.0,13878.0
2008-03-24,1978.45202637,131.166000366,349492.03125,8301.59960938,1169.0,5988.0,7025.0
2008-03-25,2015.85595703,127.832000732,348679.03125,8453.59960938,2246.0,3677.0,13494.0
2008-03-26,1633.4720459,133.598007202,349646.125,6858.79980469,2547.0,3831.0,7547.0
2008-03-27,1370.82202148,116.440002441,348617.59375,5703.60009766,0.0,356.0,9022.0
2008-03-28,1885.4239502,137.63999939,348945.625,7889.79980469,2325.0,3605.0,11581.0
2008-03-29,2471.14990234,175.067993164,347405.125,10381.4003906,5153.0,375.0,17240.0
2008-03-30,2146.39208984,175.970001221,347275.8125,9039.59960938,5045.0,1315.0,9769.0
2008-03-31,1377.56994629,130.86000061,349526.9375,5768.60009766,1091.0,411.0,9387.0
2008-04-01,2129.05200195,170.395996094,347926.75,8931.59960938,1079.0,6657.0,14515.0
2008-04-02,1691.67199707,142.539993286,343680.71875,7211.0,1106.0,3674.0,7989.0
2008-04-03,1128.75598145,121.236000061,346599.71875,4724.39990234,0.0,422.0,6901.0
2008-04-04,1631.91796875,125.305999756,347516.71875,6806.0,2133.0,775.0,13246.0
2008-04-05,1970.76196289,203.684005737,346403.5625,8330.20019531,2929.0,874.0,13644.0
2008-04-06,1696.31799316,150.572006226,347255.4375,7122.79980469,1124.0,2615.0,7552.0
2008-04-07,1538.8380127,141.279998779,350248.78125,6457.20019531,2420.0,672.0,9466.0
2008-04-08,2657.51611328,184.175994873,348575.875,11087.2001953,2752.0,10713.0,17519.0
2008-04-09,1218.85205078,132.863998413,348937.5,5073.0,0.0,376.0,9003.0
2008-04-10,1477.74597168,163.680007935,348406.625,6199.79980469,3261.0,457.0,6527.0
2008-04-11,1877.66394043,143.88999939,346692.0625,7851.79980469,1802.0,491.0,14522.0
2008-04-12,2800.01391602,392.272003174,347130.96875,11834.2001953,7076.0,2499.0,15225.0
2008-04-13,2232.98608398,213.514007568,346209.59375,9434.59960938,2554.0,5942.0,13007.0
2008-04-14,1589.58203125,154.958007812,348932.25,6630.20019531,0.0,425.0,11197.0
2008-04-15,1670.40600586,178.781997681,347383.78125,7069.79980469,1174.0,3998.0,9874.0
2008-04-16,1489.06396484,125.903999329,348111.90625,6215.20019531,838.0,403.0,11322.0
2008-04-17,1395.86206055,145.878005981,347621.1875,5910.20019531,1719.0,417.0,8638.0
2008-04-18,1862.39001465,184.645996094,346523.875,7859.0,2174.0,3832.0,10921.0
2008-04-19,2253.70996094,245.283996582,347246.1875,9556.0,4319.0,2457.0,14722.0
2008-04-20,1791.41796875,227.854003906,347663.34375,7575.20019531,1030.0,4544.0,10401.0
2008-04-21,1164.15600586,175.399993896,348469.1875,4902.0,0.0,2673.0,6788.0
2008-04-22,1627.67602539,193.149993896,346982.0,6872.39990234,971.0,5093.0,10603.0
2008-04-23,1357.32800293,189.501998901,347776.34375,5713.20019531,1380.0,492.0,8406.0
2008-04-24,1043.77197266,171.923995972,346471.65625,4403.60009766,1263.0,522.0,5296.0
2008-04-25,1267.73400879,162.223999023,347050.3125,5328.0,824.0,2004.0,9400.0
2008-04-26,903.166015625,168.695999146,346741.28125,3793.0,0.0,634.0,3586.0
2008-04-27,1008.23999023,198.117996216,346906.5,4267.79980469,693.0,588.0,5488.0
2008-04-28,659.052001953,167.117996216,347008.96875,2809.0,0.0,621.0,2786.0
2008-04-29,1972.6159668,215.356002808,346617.9375,8309.79980469,1402.0,5411.0,10481.0
2008-04-30,1101.72595215,171.555999756,347664.4375,4634.79980469,1057.0,590.0,6653.0
2008-05-01,576.013977051,150.695999146,347682.625,2451.39990234,0.0,530.0,2586.0
2008-05-02,1497.76794434,205.567993164,347974.46875,6304.0,3114.0,584.0,8687.0
2008-05-03,1289.59997559,202.003997803,346800.5,5473.39990234,996.0,541.0,6535.0
2008-05-04,1470.9699707,209.42199707,347587.875,6282.0,2196.0,2872.0,5464.0
2008-05-05,1366.93200684,185.75,346661.0625,5756.79980469,1008.0,378.0,10197.0
2008-05-06,1789.97998047,199.595993042,346018.0625,7554.20019531,1354.0,5410.0,12200.0
2008-05-07,1176.26403809,190.955993652,347157.03125,4978.79980469,1030.0,423.0,6649.0
2008-05-08,2116.69799805,253.244003296,345385.875,8897.0,3667.0,702.0,12717.0
2008-05-09,1747.27197266,229.874008179,346278.5625,7396.0,2229.0,423.0,11904.0
2008-05-10,1909.12805176,289.813995361,345724.15625,8116.39990234,6950.0,612.0,11714.0
2008-05-11,1610.92004395,275.70199585,346299.25,6918.0,563.0,1340.0,6930.0
2008-05-12,1524.20397949,229.13999939,347099.9375,6508.0,2082.0,1085.0,11959.0
2008-05-13,1476.89404297,236.468002319,346138.65625,6324.20019531,823.0,4089.0,8370.0
2008-05-14,1584.26196289,277.37399292,346620.25,6787.20019531,2467.0,3436.0,9716.0
2008-05-15,1162.76794434,237.723999023,346104.5625,5071.79980469,868.0,570.0,6820.0
2008-05-16,1648.96594238,235.531997681,345061.0,7082.60009766,2228.0,2566.0,8956.0
2008-05-17,1657.45397949,275.895996094,344840.90625,7130.20019531,2158.0,935.0,12472.0
2008-05-18,1803.95800781,254.492004395,345143.0625,7789.60009766,1775.0,5355.0,8626.0
2008-05-19,1030.26196289,175.735992432,346221.90625,4420.0,1014.0,558.0,7503.0
2008-05-20,1581.33398438,184.082000732,347068.21875,6742.39990234,1352.0,2431.0,11977.0
2008-05-21,1324.11206055,190.326004028,346695.125,5640.0,1989.0,474.0,9251.0
2008-05-22,976.867980957,169.815994263,344880.28125,4256.60009766,996.0,440.0,6475.0
2008-05-23,1484.91601562,178.957992554,344878.34375,6276.39990234,0.0,1390.0,14734.0
2008-05-24,1580.17602539,285.549987793,346643.875,6723.39990234,1027.0,569.0,12833.0
2008-05-25,2048.50390625,290.415985107,345521.71875,8836.59960938,4307.0,8811.0,6016.0
2008-05-26,1289.70996094,220.697998047,346123.71875,5658.79980469,985.0,666.0,9284.0
2008-05-27,1708.69995117,207.466003418,344722.84375,7354.60009766,0.0,5352.0,11478.0
2008-05-28,1114.37194824,235.643997192,347504.6875,4824.79980469,3138.0,512.0,6709.0
2008-05-29,1135.0760498,186.832000732,342252.21875,5005.0,1004.0,507.0,8703.0
2008-05-30,1397.24401855,182.218002319,346397.3125,6052.20019531,0.0,3019.0,11298.0
2008-05-31,1641.4699707,249.923995972,346542.0625,7089.20019531,1764.0,2328.0,11858.0
2008-06-01,1848.87597656,225.339996338,346497.375,7809.39990234,1906.0,545.0,11307.0
2008-06-02,1074.01196289,165.158004761,340372.625,4634.0,960.0,558.0,6341.0
2008-06-03,1597.81604004,173.93800354,337179.1875,6975.60009766,2897.0,2608.0,9265.0
2008-06-04,1588.9119873,152.404006958,337977.3125,6952.0,1550.0,7682.0,6508.0
2008-06-05,1120.07800293,153.106002808,338635.90625,4892.60009766,1747.0,506.0,8781.0
2008-06-06,1217.71398926,174.520004272,345192.375,5287.79980469,1009.0,506.0,7871.0
2008-06-07,1882.48400879,186.414001465,344137.59375,7966.0,2379.0,2611.0,14593.0
2008-06-08,1542.32202148,188.384002686,345549.5,6618.39990234,2536.0,3161.0,9732.0
2008-06-09,1325.69799805,183.63999939,344785.9375,5817.20019531,1967.0,2085.0,7921.0
2008-06-10,1067.08996582,216.018005371,345568.375,4615.0,907.0,585.0,8992.0
2008-06-11,1123.20605469,214.371994019,345822.4375,4879.39990234,977.0,842.0,7566.0
2008-06-12,1259.33203125,189.292007446,345153.625,5471.0,1951.0,567.0,7246.0
2008-06-13,1875.63000488,281.925994873,343998.125,8072.60009766,2809.0,7358.0,10549.0
2008-06-14,1384.92004395,344.279998779,345620.875,6059.20019531,1862.0,1011.0,10681.0
2008-06-15,2289.10205078,281.006011963,344813.375,9754.0,6471.0,6802.0,11589.0
2008-06-16,1303.04394531,204.382003784,346224.1875,5622.79980469,1980.0,464.0,10012.0
2008-06-17,1145.08398438,175.464004517,346110.375,4945.79980469,1080.0,432.0,10094.0
2008-06-18,1893.60803223,272.723999023,345225.40625,8224.40039062,7549.0,3040.0,12687.0
2008-06-19,1588.08203125,189.417999268,344552.65625,6822.60009766,3411.0,1514.0,10911.0
2008-06-20,1676.10400391,227.419998169,345512.4375,7211.79980469,2948.0,2935.0,12417.0
2008-06-21,1734.25402832,239.027999878,344827.3125,7393.20019531,940.0,5823.0,12828.0
2008-06-22,1566.41601562,294.144012451,344223.53125,6730.60009766,4705.0,1175.0,10652.0
2008-06-23,1251.79602051,210.955993652,344070.21875,5460.39990234,2600.0,581.0,10124.0
2008-06-24,1754.45202637,253.022003174,342598.15625,7577.60009766,2779.0,3489.0,14271.0
2008-06-25,1261.77001953,290.62600708,344008.65625,5631.79980469,2773.0,569.0,9402.0
2008-06-26,1056.02001953,217.414001465,344666.03125,4624.0,921.0,572.0,8971.0
2008-06-27,1755.15197754,262.007995605,344066.375,7540.79980469,4159.0,2372.0,10163.0
2008-06-28,1208.80004883,210.953994751,344365.03125,5307.79980469,0.0,2000.0,7932.0
2008-06-29,749.351989746,183.664001465,345831.34375,3356.80004883,955.0,535.0,3896.0
2008-06-30,804.195983887,189.526000977,346141.625,3570.0,0.0,521.0,6819.0
2008-07-01,1215.23999023,277.787994385,344938.03125,5385.60009766,3465.0,587.0,8390.0
2008-07-02,1147.20202637,266.537994385,344105.25,5140.20019531,962.0,650.0,7002.0
2008-07-03,1098.35998535,213.748001099,345075.125,4814.20019531,958.0,2569.0,7410.0
2008-07-04,942.020019531,188.132003784,345858.6875,4072.80004883,0.0,589.0,8302.0
2008-07-05,1469.0880127,224.779998779,344973.28125,6316.60009766,1875.0,6754.0,8365.0
2008-07-06,1805.06396484,253.582000732,346449.9375,7717.60009766,4258.0,5230.0,7536.0
2008-07-07,983.390014648,202.809997559,345072.5625,4274.79980469,2171.0,592.0,7149.0
2008-07-08,1126.21398926,196.317993164,345168.90625,4854.79980469,991.0,503.0,7592.0
2008-07-09,919.317993164,191.723999023,346074.59375,3996.39990234,951.0,499.0,7352.0
2008-07-10,1251.27600098,240.242004395,345409.5625,5390.60009766,982.0,552.0,8186.0
2008-07-11,1254.21594238,251.035995483,344904.34375,5446.39990234,724.0,558.0,9251.0
2008-07-12,1328.85205078,266.12399292,345685.375,5832.60009766,4436.0,2617.0,7231.0
2008-07-13,1256.6159668,167.358001709,346023.375,5432.0,1671.0,3164.0,7093.0
2008-07-14,1137.92602539,209.667999268,346311.625,4941.60009766,2564.0,1995.0,6436.0
2008-07-15,1155.85998535,190.936004639,345285.28125,4947.39990234,968.0,552.0,8585.0
2008-07-16,1077.06201172,206.462005615,346454.46875,4661.0,1537.0,2799.0,4978.0
2008-07-17,1319.12194824,239.505996704,345480.53125,5798.39990234,1122.0,723.0,8280.0
2008-07-18,1261.58398438,195.606002808,344991.15625,5381.20019531,1143.0,552.0,9260.0
2008-07-19,1344.01403809,208.029998779,344377.625,5788.39990234,2941.0,3146.0,7676.0
2008-07-20,941.533996582,172.576004028,345279.875,4084.39990234,1943.0,1076.0,5457.0
2008-07-21,1156.47802734,172.449996948,344306.4375,5014.20019531,1698.0,431.0,9189.0
2008-07-22,740.242004395,161.128005981,345125.25,3272.60009766,0.0,430.0,4886.0
2008-07-23,942.630004883,162.391998291,345738.40625,4103.20019531,1233.0,454.0,6325.0
2008-07-24,1093.44995117,185.882003784,345432.625,4639.0,837.0,476.0,8344.0
2008-07-25,865.533996582,182.714004517,344242.375,3770.39990234,1168.0,492.0,6731.0
2008-07-26,815.684020996,213.317993164,345641.3125,3592.0,0.0,948.0,6243.0
2008-07-27,1147.39599609,233.138000488,343398.46875,5058.0,1063.0,858.0,8385.0
2008-07-28,825.804016113,198.514007568,345590.90625,3707.0,0.0,509.0,5963.0
2008-07-29,1166.5579834,208.384002686,345958.375,5242.79980469,1571.0,530.0,5802.0
2008-07-30,1299.90795898,227.535995483,344283.25,5853.79980469,2548.0,773.0,6278.0
2008-07-31,1392.63806152,243.475997925,345737.78125,6093.79980469,1533.0,2808.0,7588.0
2008-08-01,739.57598877,252.703994751,345319.84375,3352.19995117,586.0,1150.0,5091.0
2008-08-02,505.776000977,178.294006348,344345.375,2286.60009766,0.0,504.0,3803.0
2008-08-03,504.782012939,166.052001953,341358.375,2270.39990234,0.0,499.0,3926.0
2008-08-04,1126.13000488,193.714004517,342523.625,4918.39990234,596.0,4677.0,4411.0
2008-08-05,827.117980957,180.248001099,343780.5,3608.60009766,635.0,509.0,7118.0
